STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 10:53,FM-15,CLR:00,10.00,,28,-2.2,20,-6.6,2,-16.7,32,5,330,,22.79,8,,30.45,0.00,30.36,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 11:53,FM-15,CLR:00,10.00,,32,0.0,23,-5.1,3,-16.1,29,6,340,,22.75,,,30.36,0.00,30.31,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 12:53,FM-15,CLR:00,10.00,,34,1.1,24,-4.2,5,-15.0,29,7,330,,22.72,,,30.32,0.00,30.27,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 13:53,FM-15,CLR:00,10.00,,38,3.3,27,-2.8,6,-14.4,26,6,340,,22.70,6,,30.28,0.00,30.24,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 14:53,FM-15,CLR:00,10.00,,38,3.3,27,-2.7,7,-13.9,27,7,330,,22.70,,,30.28,0.00,30.24,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 15:53,FM-15,CLR:00,10.00,,34,1.1,25,-4.1,6,-14.4,31,7,340,,22.70,,,30.29,0.00,30.24,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 16:53,FM-15,CLR:00,10.00,,31,-0.6,23,-4.8,8,-13.3,38,3,160,,22.70,3,,30.31,0.00,30.24,,,,,,,,,,0727,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 17:53,FM-15,CLR:00,10.00,,25,-3.9,20,-6.8,9,-12.8,50,7,190,,22.70,,,30.36,0.00,30.24,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 18:53,FM-15,CLR:00,10.00,,24,-4.4,20,-6.8,11,-11.7,57,6,190,,22.70,,,30.37,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 19:53,FM-15,CLR:00,10.00,,28,-2.2,22,-5.6,10,-12.2,47,3,VRB,,22.70,1,,30.34,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 20:53,FM-15,CLR:00,10.00,,24,-4.4,19,-7.0,10,-12.2,55,7,190,,22.70,,,30.31,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 21:53,FM-15,CLR:00,10.00,,25,-3.9,20,-6.5,11,-11.7,55,5,180,,22.70,,,30.27,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 22:53,FM-15,CLR:00,10.00,,23,-5.0,19,-7.3,10,-12.2,57,5,200,,22.70,3,,30.26,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 23:53,FM-15,CLR:00,10.00,,20,-6.7,16,-9.0,6,-14.4,55,7,170,,22.70,,,30.25,0.00,30.24,38,5,22,2.5,,,,43,0,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,38,5,22,2.5,,,,43,0,0727,1658,,0.00,,,22.76,,5.3,13,310,10,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 00:53,FM-15,CLR:00,10.00,,18,-7.8,14,-10.1,3,-16.1,52,7,200,,22.69,,,30.24,0.00,30.23,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 01:53,FM-15,CLR:00,10.00,,16,-8.9,12,-11.0,2,-16.7,54,7,210,,22.70,5,,30.23,0.00,30.24,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 02:53,FM-15,CLR:00,10.00,,16,-8.9,12,-11.1,1,-17.2,51,7,200,,22.70,,,30.23,0.00,30.24,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 03:53,FM-15,CLR:00,10.00,,15,-9.4,11,-11.6,0,-17.8,51,3,180,,22.69,,,30.25,0.00,30.23,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 04:53,FM-15,CLR:00,10.00,,12,-11.1,9,-12.8,0,-17.8,58,3,210,,22.70,3,,30.29,0.00,30.24,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 05:53,FM-15,CLR:00,10.00,,13,-10.6,9,-12.5,-1,-18.3,54,0,000,,22.70,,,30.33,0.00,30.25,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 06:53,FM-15,CLR:00,10.00,,13,-10.6,9,-12.6,-2,-18.9,51,3,160,,22.71,,,30.35,0.00,30.26,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 07:53,FM-15,CLR:00,10.00,,11,-11.7,8,-13.4,-2,-18.9,55,7,180,,22.71,1,,30.34,0.00,30.26,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 08:53,FM-15,CLR:00,10.00,,20,-6.7,15,-9.5,2,-16.7,45,3,180,,22.73,,,30.33,0.00,30.28,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 09:53,FM-15,CLR:00,10.00,,28,-2.2,19,-7.3,-5,-20.6,23,0,000,,22.73,,,30.27,0.00,30.28,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 10:53,FM-15,CLR:00,10.00,,34,1.1,23,-5.0,-2,-18.9,21,5,330,,22.72,0,,30.24,0.00,30.27,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 11:53,FM-15,CLR:00,10.00,,36,2.2,25,-4.0,1,-17.2,22,6,340,,22.70,,,30.22,0.00,30.24,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 12:53,FM-15,CLR:00,10.00,,41,5.0,28,-2.4,1,-17.2,18,7,360,,22.67,,,30.17,0.00,30.21,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 13:53,FM-15,CLR:00,10.00,,41,5.0,27,-2.5,0,-17.8,18,8,340,,22.66,6,,30.17,0.00,30.20,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 14:53,FM-15,CLR:00,10.00,,39,3.9,28,-2.4,7,-13.9,26,8,320,,22.66,,,30.18,0.00,30.20,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 15:53,FM-15,CLR:00,10.00,,39,3.9,27,-2.9,2,-16.7,21,6,320,,22.67,,,30.20,0.00,30.21,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 16:53,FM-15,CLR:00,10.00,,32,0.0,23,-5.1,3,-16.1,29,0,000,,22.69,3,,30.28,0.00,30.23,,,,,,,,,,0727,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 17:53,FM-15,CLR:00,10.00,,27,-2.8,20,-6.5,6,-14.4,41,8,190,,22.71,,,30.33,0.00,30.26,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 18:53,FM-15,CLR:00,10.00,,25,-3.9,19,-7.4,4,-15.6,40,8,200,,22.73,,,30.36,0.00,30.28,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 19:53,FM-15,CLR:00,10.00,,24,-4.4,18,-7.8,4,-15.6,42,8,210,,22.73,1,,30.39,0.00,30.29,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 20:53,FM-15,CLR:00,10.00,,22,-5.6,17,-8.5,4,-15.6,46,8,210,,22.74,,,30.36,0.00,30.30,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 21:53,FM-15,CLR:00,10.00,,20,-6.7,15,-9.2,4,-15.6,50,9,210,,22.73,,,30.32,0.00,30.29,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 22:53,FM-15,CLR:00,10.00,,19,-7.2,14,-9.7,3,-16.1,49,7,200,,22.73,8,,30.28,0.00,30.29,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 23:53,FM-15,CLR:00,10.00,,19,-7.2,15,-9.6,4,-15.6,51,8,210,,22.73,,,30.27,0.00,30.29,42,8,25,5.5,,,,40,0,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,8,25,5.5,,,,40,0,0728,1659,,0.00,,,22.71,,5.7,13,210,10,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 00:53,FM-15,CLR:00,10.00,,15,-9.4,12,-11.1,4,-15.6,61,5,190,,22.73,,,30.26,0.00,30.28,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 01:53,FM-15,CLR:00,10.00,,18,-7.8,14,-10.0,4,-15.6,54,7,200,,22.73,8,,30.24,0.00,30.28,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 02:53,FM-15,CLR:00,10.00,,14,-10.0,11,-11.5,4,-15.6,64,0,000,,22.73,,,30.28,0.00,30.28,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 03:53,FM-15,FEW:02 90,10.00,,16,-8.9,13,-10.6,5,-15.0,62,5,190,,22.74,,,30.29,0.00,30.30,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 04:53,FM-15,CLR:00,10.00,,18,-7.8,14,-9.9,5,-15.0,57,6,180,,22.76,3,,30.34,0.00,30.32,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 05:53,FM-15,OVC:08 95,10.00,,20,-6.7,16,-8.9,7,-13.9,57,6,180,,22.74,,,30.33,0.00,30.30,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 06:53,FM-15,BKN:07 95,10.00,,17,-8.3,14,-9.8,8,-13.3,68,5,220,,22.76,,,30.38,0.00,30.32,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 07:53,FM-15,BKN:07 90,10.00,,21,-6.1,17,-8.3,8,-13.3,57,8,200,,22.76,5,,30.36,0.00,30.32,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 08:53,FM-15,CLR:00,10.00,,25,-3.9,20,-6.9,8,-13.3,48,7,190,,22.74,,,30.33,0.00,30.30,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 09:53,FM-15,CLR:00,10.00,,32,0.0,25,-4.1,11,-11.7,41,0,000,,22.74,,,30.31,0.00,30.30,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 10:53,FM-15,CLR:00,10.00,,36,2.2,27,-2.9,10,-12.2,34,9,340,,22.75,5,,30.29,0.00,30.31,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 11:53,FM-15,BKN:07 55,10.00,,35,1.7,26,-3.1,11,-11.7,37,7,350,,22.73,,,30.29,0.00,30.29,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 12:53,FM-15,BKN:07 60,10.00,,41,5.0,29,-1.5,9,-12.8,27,3,350,,22.72,,,30.25,0.00,30.27,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 13:53,FM-15,BKN:07 75,10.00,,43,6.1,30,-0.9,9,-12.8,25,5,340,,22.70,8,,30.20,0.00,30.25,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 14:53,FM-15,SCT:04 70,10.00,,42,5.6,31,-0.6,13,-10.6,30,6,330,,22.72,,,30.25,0.00,30.27,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 15:53,FM-15,BKN:07 80,10.00,,42,5.6,30,-1.2,9,-12.8,25,3,330,,22.72,,,30.24,0.00,30.27,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 16:53,FM-15,BKN:07 85,10.00,,37,2.8,28,-2.0,14,-10.0,39,5,310,,22.72,1,,30.25,0.00,30.27,,,,,,,,,,0728,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 17:53,FM-15,SCT:04 85,10.00,,32,0.0,26,-3.3,16,-8.9,52,3,180,,22.73,,,30.30,0.00,30.29,,,,,,,,,,0727,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 18:53,FM-15,SCT:04 80,10.00,,32,0.0,25,-4.1,11,-11.7,41,8,200,,22.75,,,30.32,0.00,30.31,,,,,,,,,,0727,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 19:53,FM-15,CLR:00,10.00,,29,-1.7,23,-5.1,11,-11.7,47,6,210,,22.75,1,,30.32,0.00,30.31,,,,,,,,,,0727,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,2353.1,39.23,-106.87056,2018-01-05 20:53,FM-15,CLR:00,10.00,,25,-3.9,21,-6.3,12,-11.1,58,5,200,,22.74,,,30.32,0.00,30.30,,,,,,,,,,0727,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
